Filename,Href
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeB
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeI
fr~AP-152U3~2021-11-29.txt,https://www.tbs-sct.gc.ca/pol/doc-fra.aspx?id=32694
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeA
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeC
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeI
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeB
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeI
fr~AP-152U3~2021-11-29.txt,https://www.tbs-sct.gc.ca/pol/doc-fra.aspx?id=32694
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeA
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeB
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeI
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeC
fr~AP-152U3~2021-11-29.txt,#AP-152U3DevoirDaccommodement
fr~AP-152U3~2021-11-29.txt,#AP-152U3ContratsActuels
fr~AP-152U3~2021-11-29.txt,#AP-152U3AnnexeB
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-1#_1-62
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#4013
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#4014
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#A3080T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#A3081T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#A9038T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#A9040T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#A9083T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#M3015T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#M3015C
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#M3080T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#M3081T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#M3082T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#M9083T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#S0026T
fr~AP-152U3~2021-11-29.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#S3037T
fr~AP-154~2022-12-01.txt,https://www.tpsgc-pwgsc.gc.ca/app-acq/amd-dp/samd-dps/reponse-respond-fra.html
fr~AP-154~2022-12-01.txt,https://www.gcpedia.gc.ca/gcwiki/images/7/76/Directive_on_the_Use_of_Cost_and_Price_Analysis_FINAL_FR.pdf
fr~AP-154~2022-12-01.txt,https://www.gcpedia.gc.ca/gcwiki/images/c/cf/Guideline_on_the_Use_of_Cost_and_Price_Analysis_FR.pdf
fr~AP-154~2022-12-01.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-154~2022-12-01.txt,https://www.gcpedia.gc.ca/gcwiki/images/7/76/Directive_on_the_Use_of_Cost_and_Price_Analysis_FINAL_FR.pdf
fr~AP-154~2022-12-01.txt,https://www.gcpedia.gc.ca/gcwiki/images/c/cf/Guideline_on_the_Use_of_Cost_and_Price_Analysis_FR.pdf
fr~AP-154~2022-12-01.txt,mailto:TPSGC.PASoutiendesprix-APPriceSupport.PWGSC@tpsgc-pwgsc.gc.ca
fr~AP-154~2022-12-01.txt,mailto:TPSGC.PASPSPublications-APSPSPublications.PWGSC@tpsgc-pwgsc.gc.ca
fr~AP-154~2022-12-01.txt,mailto:TPSGC.Outilsdapprovisionnement-ProcurementTools.PWGSC@tpsgc-pwgsc.gc.ca
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-1
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#2010A
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#2010B
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#2010C
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#2015A
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#2029
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#2030
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#2035
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#2040
fr~AP-154~2022-12-01.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C1004C
fr~AP-155~2023-04-14.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-155~2023-04-14.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-155~2023-04-14.txt,https://www.tpsgc-pwgsc.gc.ca/app-acq/amd-dp/samd-dps/reponse-respond-fra.html
fr~AP-155~2023-04-14.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-155~2023-04-14.txt,https://www.gcpedia.gc.ca/gcwiki/images/7/76/Directive_on_the_Use_of_Cost_and_Price_Analysis_FINAL_FR.pdf
fr~AP-155~2023-04-14.txt,https://achatsetventes.gc.ca/aide/aide-a-l-accessibilite#20
fr~AP-155~2023-04-14.txt,https://www.gcpedia.gc.ca/gcwiki/images/f/f0/Guideline_on_the_Use_of_Cost_and_Profit_Analysis_FINAL_FR.pdf
fr~AP-155~2023-04-14.txt,https://achatsetventes.gc.ca/aide/aide-a-l-accessibilite#20
fr~AP-155~2023-04-14.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-155~2023-04-14.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-155~2023-04-14.txt,https://www.gcpedia.gc.ca/gcwiki/images/7/76/Directive_on_the_Use_of_Cost_and_Price_Analysis_FINAL_FR.pdf
fr~AP-155~2023-04-14.txt,https://achatsetventes.gc.ca/aide/aide-a-l-accessibilite#20
fr~AP-155~2023-04-14.txt,https://www.gcpedia.gc.ca/gcwiki/images/f/f0/Guideline_on_the_Use_of_Cost_and_Profit_Analysis_FINAL_FR.pdf
fr~AP-155~2023-04-14.txt,https://achatsetventes.gc.ca/aide/aide-a-l-accessibilite#20
fr~AP-155~2023-04-14.txt,mailto:DSPVACAssistance.CCAAPDAssistance@tpsgc-pwgsc.gc.ca
fr~AP-155~2023-04-14.txt,mailto:tpsgc.paspspublications-apspspublications.pwgsc@tpsgc-pwgsc.gc.ca
fr~AP-155~2023-04-14.txt,mailto:tpsgc.outilsdapprovisionnement-procurementtools.pwgsc@tpsgc-pwgsc.gc.ca
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-4#_4-70
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C8000C
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C8001C
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C8002C
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C8003C
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C8004C
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C8005C
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C8006C
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C8007C
fr~AP-155~2023-04-14.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-clauses-et-cond#C8008C
fr~AP-156~2023-04-20.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-156~2023-04-20.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-156~2023-04-20.txt,https://www.tpsgc-pwgsc.gc.ca/app-acq/amd-dp/samd-dps/reponse-respond-fra.html
fr~AP-156~2023-04-20.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-156~2023-04-20.txt,https://www.gcpedia.gc.ca/gcwiki/images/7/76/Directive_on_the_Use_of_Cost_and_Price_Analysis_FINAL_FR.pdf
fr~AP-156~2023-04-20.txt,https://achatsetventes.gc.ca/aide/aide-a-l-accessibilite#20
fr~AP-156~2023-04-20.txt,https://www.gcpedia.gc.ca/gcwiki/images/f/f0/Guideline_on_the_Use_of_Cost_and_Profit_Analysis_FINAL_FR.pdf
fr~AP-156~2023-04-20.txt,https://achatsetventes.gc.ca/aide/aide-a-l-accessibilite#20
fr~AP-156~2023-04-20.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-156~2023-04-20.txt,https://achatsetventes.gc.ca/etablissement-des-prix-en-approvisionnement/guide-a-l-intention-des-praticiens-sur-l-etablissement-des-prix-en-approvisionnement
fr~AP-156~2023-04-20.txt,https://www.gcpedia.gc.ca/gcwiki/images/7/76/Directive_on_the_Use_of_Cost_and_Price_Analysis_FINAL_FR.pdf
fr~AP-156~2023-04-20.txt,https://achatsetventes.gc.ca/aide/aide-a-l-accessibilite#20
fr~AP-156~2023-04-20.txt,https://www.gcpedia.gc.ca/gcwiki/images/f/f0/Guideline_on_the_Use_of_Cost_and_Profit_Analysis_FINAL_FR.pdf
fr~AP-156~2023-04-20.txt,https://achatsetventes.gc.ca/aide/aide-a-l-accessibilite#20
fr~AP-156~2023-04-20.txt,mailto:TPSGC.padgamtp-appbipm.PWGSC@tpsgc-pwgsc.gc.ca
fr~AP-156~2023-04-20.txt,mailto:TPSGC.PASoutiendesprix-APPriceSupport.PWGSC@tpsgc-pwgsc.gc.ca
fr~AP-156~2023-04-20.txt,mailto:tpsgc.paspspublications-apspspublications.pwgsc@tpsgc-pwgsc.gc.ca
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-1
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-145
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-3#_3-145
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-1
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-10
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-15
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-20
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-25
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-30
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-35
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-40
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-45
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-50
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-50
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-50
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-50
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-50
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-55
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-60
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-65
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-70
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10#_10-75
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-1
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-2
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-3
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-3
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-3
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-3
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-4
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-5
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-6
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/chapitre-10-annexes#_10-6
fr~AP-156~2023-04-20.txt,https://achatscanada.canada.ca/fr/notre-processus-d-achat/politiques-et-lignes-directrices/guide-des-approvisionnements/glossaire
fr~AP-157~2023-04-11.txt,https://www.tbs-sct.canada.ca/pol/doc-fra.aspx?id=32743
fr~AP-157~2023-04-11.txt,https://www.canada.ca/fr/secretariat-conseil-tresor/services/innovation/ecologiser-gouvernement/strategie.html
fr~AP-157~2023-04-11.txt,https://www.canada.ca/fr/services/environnement/meteo/changementsclimatiques/plan-climatique/carboneutralite-2050.html
fr~AP-157~2023-04-11.txt,https://www.tbs-sct.canada.ca/pol/doc-fra.aspx?id=32692
fr~AP-157~2023-04-11.txt,https://www.tbs-sct.canada.ca/pol/doc-fra.aspx?id=32743
fr~AP-157~2023-04-11.txt,https://www.canada.ca/fr/services/environnement/meteo/changementsclimatiques/plan-climatique/carboneutralite-2050/defi.html
fr~AP-157~2023-04-11.txt,https://www.canada.ca/fr/services/environnement/meteo/changementsclimatiques/plan-climatique/carboneutralite-2050/defi.html
